Name:;NoName_1
Units:;Metric
DecimalPoint:;.
Env sensors:;T:;23.5;C;Hum:;55.0;%;P:;1025.0;mBar
PowerCorrFactor:;0;FrictionalLossesCorrectionOn:;False;EnvCorrMethod:;None;EnvCorrFactor:;1;TotalCorrFactor:;1
Timestamp:;09/13/2023 12:33:19
Comments:;
Time;Engine Power (HP);Wheel Power (HP);Engine Torque (Nm);Wheel Torque (Nm);RPM;Time (s);Lambda (AFR);TP (%);EGT1 (C);RPM1;RPM2;Gear Ratio;LoadCell1 Torque (Nm);LoadCell2 Torque (Nm);Angular Acceleration 1 (rad/s^2);Angular Acceleration 2 (rad/s^2);Dyno internal Power loss (HP);Dyno internal Torque loss (Nm);Measured Power (HP);Measured Torque (Nm);Ambient Pressure (millibar);Ambient Temperature (C);Ambient Humidity (%);MAP[ScanTool];RPM[ScanTool] (RPM);O2[ScanTool] (V);TPS[ScanTool] (%);Speed[ScanTool] (KPH);IAT[ScanTool] (C);ECT[ScanTool] (C);Timing Advance[ScanTool] (degree);Battery[ScanTool] (V);Knock[ScanTool];Engine Load[ScanTool] (Load);Injector ms[ScanTool] (ms);Injector Duty[ScanTool] (%);Speed (kph);Distance (m)
1.270816925;12.9766764895239;12.9766764895239;13.1930793083559;13.1930793083559;7003.72268339878;1.270816925;12.0582291263087;-9.75078799979615;-132573.359375;801.225534280455;0;17.4825248718262;0;0;11.2731347378411;0;0;0;12.9766764405673;13.1930793116735;1007.91998291016;35.4000015258789;55.1020011901856;0;0;0;0;0;0;0;0;0;0;0;0;0;2.40367665053176;0.775016511499359
1.2793169;12.990080970536;12.990080970536;13.1917400519971;13.1917400519971;7011.71948936246;1.2793169;12.0618915481853;-9.74886762748825;-132573.359375;802.140368534101;0;17.4825248718262;0;0;11.2719903758322;0;0;0;12.9900809236774;13.1917400536528;1007.91998291016;35.4000015258789;55.1020011901855;0;0;0;0;0;0;0;0;0;0;0;0;0;2.40642115359439;0.780700860890423
1.2878032;13.0037815152053;13.0037815152053;13.1907453489583;13.1907453489583;7019.69551525003;1.2878032;12.0655192473363;-9.74696721996019;-132573.359375;803.052825549488;0;17.4825248718262;0;0;11.2711404255275;0;0;0;13.0037814705406;13.1907453490108;1007.91998291016;35.4000015258789;55.1020011901855;0;0;0;0;0;0;0;0;0;0;0;0;0;2.40915852492775;0.786380147242657
1.29675886666667;13.0187453367036;13.0187453367036;13.1902293250569;13.1902293250569;7028.10464217973;1.29675886666667;12.0693276199095;-9.74497143444803;-132573.359375;804.014829308446;0;17.4825248718262;0;0;11.2706994937078;0;0;0;13.0187452944658;13.1902293234973;1007.91998291016;35.4000015258789;55.1020011901855;0;0;0;0;0;0;0;0;0;0;0;0;0;2.41204453649305;0.792378096512932
1.305198075;13.0329427010188;13.0329427010188;13.1898719114148;13.1898719114148;7036.02587903922;1.305198075;12.0725947039216;-9.74312248777479;-132573.359375;804.92101846561;0;17.4825248718262;0;0;11.2703940907089;0;0;0;13.0329426612027;13.1898719084962;1007.91998291016;35.4000015258789;55.1020011901856;0;0;0;0;0;0;0;0;0;0;0;0;0;2.4147631041836;0.798041589762185
1.31412498333333;13.0488698039778;13.0488698039778;13.1904258995206;13.1904258995206;7044.39652333818;1.31412498333333;12.0761838739976;-9.74117355025204;-132573.359375;805.878619818812;0;17.4825248718262;0;0;11.2708674561064;0;0;0;13.0488697667866;13.1904258952409;1007.91998291016;35.4000015258789;55.1020011901855;0;0;0;0;0;0;0;0;0;0;0;0;0;2.41763590847519;0.804034230876926
1.32302419166667;13.0653738231224;13.0653738231224;13.1916308627426;13.1916308627426;7052.73638609355;1.32302419166667;12.0796763228026;-9.73925351289514;-132573.359375;806.832699766141;0;17.4825248718262;0;0;11.2718970626698;0;0;0;13.0653737886178;13.191630857234;1007.91998291016;35.4000015258789;55.1020011901855;0;0;0;0;0;0;0;0;0;0;0;0;0;2.42049814852198;0.810015565844097
1.33192375;13.082370274543;13.082370274543;13.1933469632307;13.1933469632307;7061.07402574688;1.33192375;12.0830262135233;-9.73738056975003;-132573.359375;807.786525390972;0;17.4825248718262;0;0;11.2733634227626;0;0;0;13.0823702427594;13.1933469566015;1007.91998291016;35.4000015258789;55.1020011901856;0;0;0;0;0;0;0;0;0;0;0;0;0;2.42335962556402;0.81600651482832
1.34083054166667;13.1000667241681;13.1000667241681;13.1957648607891;13.1957648607891;7069.41590694872;1.34083054166667;12.0863612847546;-9.73553730355706;-132573.359375;808.740836249814;0;17.4825248718262;0;0;11.2754294499823;0;0;0;13.1000666950935;13.1957648531034;1007.91998291016;35.4000015258789;55.1020011901856;0;0;0;0;0;0;0;0;0;0;0;0;0;2.42622255828631;0.82200934182818
1.34973560833333;13.1186442063776;13.1186442063776;13.1990802288361;13.1990802288361;7077.75433294419;1.34973560833333;12.0897791920136;-9.73368970715262;-132573.359375;809.694751834751;0;17.4825248718262;0;0;11.2782623419446;0;0;0;13.1186441799775;13.1990802201544;1007.91998291016;35.4000015258789;55.1020011901856;0;0;0;0;0;0;0;0;0;0;0;0;0;2.42908430517893;0.828015605141643
